Date;Code INSEE region;vitesse_vent;vent_min;vent_faible;vent_moyen;vent_fort;vent_max;year;week;mois
02/07/2017;32;3.225;1.6;2.534;3.468;4.353;5.238;2017;26;7
02/07/2017;44;2.212820513;1.362;1.976;2.591;3.606;4.62;2017;26;7
02/07/2017;52;3.0625;1.25;2.232;3.214;3.945;4.675;2017;26;7
02/07/2017;53;2.193333333;2.193;3.06;3.927;4.868;5.809;2017;26;7
02/07/2017;75;3.315384615;2.085;2.74;3.396;4.071;4.745;2017;26;7
02/07/2017;76;2.642857143;2.153;2.635;3.118;3.818;4.518;2017;26;7
02/07/2017;84;3.041935484;1.594;2.187;2.781;3.743;4.706;2017;26;7
02/07/2017;93;3.036666667;2.513;3.009;3.505;5.443;7.381;2017;26;7
09/07/2017;11;2.2375;1.5;2.309;3.117;3.877;4.638;2017;27;7
09/07/2017;24;2.41875;1.35;2.126;2.902;3.614;4.325;2017;27;7
09/07/2017;27;3.35;1.438;2.14;2.843;3.934;5.025;2017;27;7
09/07/2017;28;2.8296875;1.806;2.745;3.684;4.633;5.581;2017;27;7
09/07/2017;32;4.161538462;1.6;2.534;3.468;4.353;5.238;2017;27;7
09/07/2017;44;3.11;1.362;1.976;2.591;3.606;4.62;2017;27;7
09/07/2017;52;1.8;1.25;2.232;3.214;3.945;4.675;2017;27;7
09/07/2017;53;2.6875;2.193;3.06;3.927;4.868;5.809;2017;27;7
09/07/2017;75;2.3775;2.085;2.74;3.396;4.071;4.745;2017;27;7
09/07/2017;76;2.317857143;2.153;2.635;3.118;3.818;4.518;2017;27;7
09/07/2017;84;2.064516129;1.594;2.187;2.781;3.743;4.706;2017;27;7
09/07/2017;93;3.634375;2.513;3.009;3.505;5.443;7.381;2017;27;7
16/07/2017;11;4.5375;1.5;2.309;3.117;3.877;4.638;2017;28;7
16/07/2017;24;4.325;1.35;2.126;2.902;3.614;4.325;2017;28;7
16/07/2017;27;4.5375;1.438;2.14;2.843;3.934;5.025;2017;28;7
16/07/2017;28;4.89375;1.806;2.745;3.684;4.633;5.581;2017;28;7
16/07/2017;32;5.06875;1.6;2.534;3.468;4.353;5.238;2017;28;7
16/07/2017;44;4.62;1.362;1.976;2.591;3.606;4.62;2017;28;7
16/07/2017;52;4.675;1.25;2.232;3.214;3.945;4.675;2017;28;7
16/07/2017;53;4.884375;2.193;3.06;3.927;4.868;5.809;2017;28;7
16/07/2017;75;4.745;2.085;2.74;3.396;4.071;4.745;2017;28;7
16/07/2017;76;3.023214286;2.153;2.635;3.118;3.818;4.518;2017;28;7
16/07/2017;84;3.434375;1.594;2.187;2.781;3.743;4.706;2017;28;7
16/07/2017;93;5.20625;2.513;3.009;3.505;5.443;7.381;2017;28;7
23/07/2017;11;3.3;1.5;2.309;3.117;3.877;4.638;2017;29;7
23/07/2017;24;3.625;1.35;2.126;2.902;3.614;4.325;2017;29;7
23/07/2017;27;3.55;1.438;2.14;2.843;3.934;5.025;2017;29;7
23/07/2017;28;4.578125;1.806;2.745;3.684;4.633;5.581;2017;29;7
23/07/2017;32;4.525;1.6;2.534;3.468;4.353;5.238;2017;29;7
23/07/2017;44;2.5825;1.362;1.976;2.591;3.606;4.62;2017;29;7
23/07/2017;52;4.6625;1.25;2.232;3.214;3.945;4.675;2017;29;7
23/07/2017;53;4.615625;2.193;3.06;3.927;4.868;5.809;2017;29;7
23/07/2017;75;3.995;2.085;2.74;3.396;4.071;4.745;2017;29;7
23/07/2017;76;4.517857143;2.153;2.635;3.118;3.818;4.518;2017;29;7
23/07/2017;84;4.70625;1.594;2.187;2.781;3.743;4.706;2017;29;7
23/07/2017;93;2.678125;2.513;3.009;3.505;5.443;7.381;2017;29;7
30/07/2017;11;3.4375;1.5;2.309;3.117;3.877;4.638;2017;30;7
30/07/2017;24;3.2875;1.35;2.126;2.902;3.614;4.325;2017;30;7
30/07/2017;27;1.95;1.438;2.14;2.843;3.934;5.025;2017;30;7
30/07/2017;28;4.753125;1.806;2.745;3.684;4.633;5.581;2017;30;7
30/07/2017;32;3.2625;1.6;2.534;3.468;4.353;5.238;2017;30;7
30/07/2017;44;3.6425;1.362;1.976;2.591;3.606;4.62;2017;30;7
30/07/2017;52;3.7375;1.25;2.232;3.214;3.945;4.675;2017;30;7
30/07/2017;53;4.825;2.193;3.06;3.927;4.868;5.809;2017;30;7
30/07/2017;75;3.7575;2.085;2.74;3.396;4.071;4.745;2017;30;7
30/07/2017;76;4.094642857;2.153;2.635;3.118;3.818;4.518;2017;30;7
30/07/2017;84;3.3875;1.594;2.187;2.781;3.743;4.706;2017;30;7
30/07/2017;93;7.38125;2.513;3.009;3.505;5.443;7.381;2017;30;7
06/08/2017;11;6.0875;1.425;2.408;3.391;4.739;6.088;2017;31;8
06/08/2017;24;4.95625;2.056;2.554;3.051;4.288;5.525;2017;31;8
06/08/2017;27;2.75;1.563;2.125;2.688;3.657;4.625;2017;31;8
06/08/2017;28;7.50625;1.956;3.177;4.398;6.433;8.469;2017;31;8
06/08/2017;32;5.725;1.488;2.469;3.451;4.588;5.725;2017;31;8
06/08/2017;44;3.795;1.32;1.913;2.505;3.15;3.795;2017;31;8
06/08/2017;52;5.1125;1.5;2.405;3.31;4.768;6.225;2017;31;8
06/08/2017;53;6.828125;2.213;3.463;4.713;7.389;10.066;2017;31;8
06/08/2017;75;3.93;2.059;2.659;3.258;4.347;5.435;2017;31;8
06/08/2017;76;2.258928571;1.913;2.393;2.874;3.564;4.254;2017;31;8
06/08/2017;84;2.596875;1.838;2.319;2.801;4.015;5.228;2017;31;8
06/08/2017;93;2.64375;2.597;2.974;3.351;4.418;5.484;2017;31;8
13/08/2017;11;2.125;1.425;2.408;3.391;4.739;6.088;2017;32;8
13/08/2017;24;2.05625;2.056;2.554;3.051;4.288;5.525;2017;32;8
13/08/2017;27;3.5875;1.563;2.125;2.688;3.657;4.625;2017;32;8
13/08/2017;28;2.78125;1.956;3.177;4.398;6.433;8.469;2017;32;8
13/08/2017;32;2.11875;1.488;2.469;3.451;4.588;5.725;2017;32;8
13/08/2017;44;1.7325;1.32;1.913;2.505;3.15;3.795;2017;32;8
13/08/2017;52;2.4125;1.5;2.405;3.31;4.768;6.225;2017;32;8
13/08/2017;53;2.90625;2.213;3.463;4.713;7.389;10.066;2017;32;8
13/08/2017;75;2.8225;2.059;2.659;3.258;4.347;5.435;2017;32;8
13/08/2017;76;2.535714286;1.913;2.393;2.874;3.564;4.254;2017;32;8
13/08/2017;84;2.228125;1.838;2.319;2.801;4.015;5.228;2017;32;8
13/08/2017;93;2.8125;2.597;2.974;3.351;4.418;5.484;2017;32;8
20/08/2017;11;4.025;1.425;2.408;3.391;4.739;6.088;2017;33;8
20/08/2017;24;3.5625;2.056;2.554;3.051;4.288;5.525;2017;33;8
20/08/2017;27;2.6875;1.563;2.125;2.688;3.657;4.625;2017;33;8
20/08/2017;28;5.921875;1.956;3.177;4.398;6.433;8.469;2017;33;8
20/08/2017;32;4.775;1.488;2.469;3.451;4.588;5.725;2017;33;8
20/08/2017;44;3.0925;1.32;1.913;2.505;3.15;3.795;2017;33;8
20/08/2017;52;4.3875;1.5;2.405;3.31;4.768;6.225;2017;33;8
20/08/2017;53;5.384375;2.213;3.463;4.713;7.389;10.066;2017;33;8
20/08/2017;75;3.415;2.059;2.659;3.258;4.347;5.435;2017;33;8
20/08/2017;76;3.253571429;1.913;2.393;2.874;3.564;4.254;2017;33;8
20/08/2017;84;2.721875;1.838;2.319;2.801;4.015;5.228;2017;33;8
20/08/2017;93;3.24375;2.597;2.974;3.351;4.418;5.484;2017;33;8
27/08/2017;11;2.3625;1.425;2.408;3.391;4.739;6.088;2017;34;8
27/08/2017;24;2.83125;2.056;2.554;3.051;4.288;5.525;2017;34;8
27/08/2017;27;1.7875;1.563;2.125;2.688;3.657;4.625;2017;34;8
27/08/2017;28;2.540625;1.956;3.177;4.398;6.433;8.469;2017;34;8
27/08/2017;32;1.4875;1.488;2.469;3.451;4.588;5.725;2017;34;8
27/08/2017;44;1.73;1.32;1.913;2.505;3.15;3.795;2017;34;8
27/08/2017;52;2.3625;1.5;2.405;3.31;4.768;6.225;2017;34;8
27/08/2017;53;3.171875;2.213;3.463;4.713;7.389;10.066;2017;34;8
27/08/2017;75;3.1475;2.059;2.659;3.258;4.347;5.435;2017;34;8
27/08/2017;76;3.257142857;1.913;2.393;2.874;3.564;4.254;2017;34;8
27/08/2017;84;3.893548387;1.838;2.319;2.801;4.015;5.228;2017;34;8
27/08/2017;93;3.325;2.597;2.974;3.351;4.418;5.484;2017;34;8
03/09/2017;11;1.55;0.65;1.914;3.179;4.371;5.563;2017;35;9
03/09/2017;24;3.516666667;1.194;2.121;3.049;4.496;5.944;2017;35;9
03/09/2017;27;2.383333333;1.15;2.128;3.107;5.303;7.5;2017;35;9
03/09/2017;28;2.30625;1.78;2.976;4.172;5.526;6.881;2017;35;9
03/09/2017;32;1.666666667;1.263;2.338;3.414;4.579;5.744;2017;35;9
03/09/2017;44;1.493333333;1.313;2.051;2.79;4.438;6.085;2017;35;9
03/09/2017;52;2.316666667;1.313;2.182;3.052;4.782;6.513;2017;35;9
03/09/2017;53;3.058333333;2.459;3.35;4.24;5.42;6.6;2017;35;9
03/09/2017;75;3.275862069;1.865;2.668;3.472;5.7;7.929;2017;35;9
03/09/2017;76;2.216666667;1.816;2.54;3.263;4.484;5.704;2017;35;9
03/09/2017;84;2.108695652;1.172;2.076;2.98;5.667;8.353;2017;35;9
03/09/2017;93;3.020833333;2.625;3.29;3.955;6.287;8.619;2017;35;9
10/09/2017;11;4.875;0.65;1.914;3.179;4.371;5.563;2017;36;9
10/09/2017;24;3.33125;1.194;2.121;3.049;4.496;5.944;2017;36;9
10/09/2017;27;3.6625;1.15;2.128;3.107;5.303;7.5;2017;36;9
10/09/2017;28;5.44375;1.78;2.976;4.172;5.526;6.881;2017;36;9
10/09/2017;32;5.2875;1.263;2.338;3.414;4.579;5.744;2017;36;9
10/09/2017;44;4.49;1.313;2.051;2.79;4.438;6.085;2017;36;9
10/09/2017;52;2.675;1.313;2.182;3.052;4.782;6.513;2017;36;9
10/09/2017;53;4.440625;2.459;3.35;4.24;5.42;6.6;2017;36;9
10/09/2017;75;3.1925;1.865;2.668;3.472;5.7;7.929;2017;36;9
10/09/2017;76;4.454545455;1.816;2.54;3.263;4.484;5.704;2017;36;9
10/09/2017;84;3.93125;1.172;2.076;2.98;5.667;8.353;2017;36;9
10/09/2017;93;4.76875;2.625;3.29;3.955;6.287;8.619;2017;36;9
17/09/2017;11;5.5625;0.65;1.914;3.179;4.371;5.563;2017;37;9
17/09/2017;24;5.0875;1.194;2.121;3.049;4.496;5.944;2017;37;9
17/09/2017;27;6.3375;1.15;2.128;3.107;5.303;7.5;2017;37;9
17/09/2017;28;6.85;1.78;2.976;4.172;5.526;6.881;2017;37;9
17/09/2017;32;5.74375;1.263;2.338;3.414;4.579;5.744;2017;37;9
17/09/2017;44;6.085;1.313;2.051;2.79;4.438;6.085;2017;37;9
17/09/2017;52;5.2375;1.313;2.182;3.052;4.782;6.513;2017;37;9
17/09/2017;53;6.428125;2.459;3.35;4.24;5.42;6.6;2017;37;9
17/09/2017;75;5.64;1.865;2.668;3.472;5.7;7.929;2017;37;9
17/09/2017;76;4.019642857;1.816;2.54;3.263;4.484;5.704;2017;37;9
17/09/2017;84;4.30625;1.172;2.076;2.98;5.667;8.353;2017;37;9
17/09/2017;93;4.61875;2.625;3.29;3.955;6.287;8.619;2017;37;9
24/09/2017;11;1.5375;0.65;1.914;3.179;4.371;5.563;2017;38;9
24/09/2017;24;1.19375;1.194;2.121;3.049;4.496;5.944;2017;38;9
24/09/2017;27;1.15;1.15;2.128;3.107;5.303;7.5;2017;38;9
24/09/2017;28;3.221875;1.78;2.976;4.172;5.526;6.881;2017;38;9
24/09/2017;32;2.2;1.263;2.338;3.414;4.579;5.744;2017;38;9
24/09/2017;44;1.4675;1.313;2.051;2.79;4.438;6.085;2017;38;9
24/09/2017;52;1.3125;1.313;2.182;3.052;4.782;6.513;2017;38;9
24/09/2017;53;3.912903226;2.459;3.35;4.24;5.42;6.6;2017;38;9
24/09/2017;75;1.865;1.865;2.668;3.472;5.7;7.929;2017;38;9
24/09/2017;76;2.526785714;1.816;2.54;3.263;4.484;5.704;2017;38;9
24/09/2017;84;3.134375;1.172;2.076;2.98;5.667;8.353;2017;38;9
24/09/2017;93;3.79375;2.625;3.29;3.955;6.287;8.619;2017;38;9
01/10/2017;11;1.0875;0.888;1.967;3.046;5.098;7.15;2017;39;10
01/10/2017;24;1.7875;0.706;1.8;2.893;4.55;6.206;2017;39;10
01/10/2017;27;1.25;0.65;1.611;2.572;4.661;6.75;2017;39;10
01/10/2017;28;3.2859375;1.75;2.91;4.07;5.76;7.45;2017;39;10
01/10/2017;32;2.26875;1.563;2.4;3.237;4.668;6.1;2017;39;10
01/10/2017;44;1.42;1.225;1.875;2.524;3.924;5.323;2017;39;10
01/10/2017;52;2.4625;1.2;2.078;2.957;4.672;6.388;2017;39;10
01/10/2017;53;4.475;2.294;3.299;4.304;6.094;7.883;2017;39;10
01/10/2017;75;2.1475;1.615;2.259;2.903;4.5;6.097;2017;39;10
01/10/2017;76;2.507142857;1.309;2.069;2.829;3.754;4.679;2017;39;10
01/10/2017;84;1.7125;1.378;2.006;2.633;3.803;4.972;2017;39;10
01/10/2017;93;2.359375;2.213;3.25;4.288;6.732;9.175;2017;39;10
08/10/2017;11;3.1875;0.888;1.967;3.046;5.098;7.15;2017;40;10
08/10/2017;24;2.85625;0.706;1.8;2.893;4.55;6.206;2017;40;10
08/10/2017;27;2.9625;0.65;1.611;2.572;4.661;6.75;2017;40;10
08/10/2017;28;5.603125;1.75;2.91;4.07;5.76;7.45;2017;40;10
08/10/2017;32;6.1;1.563;2.4;3.237;4.668;6.1;2017;40;10
08/10/2017;44;4.607692308;1.225;1.875;2.524;3.924;5.323;2017;40;10
08/10/2017;52;2.1875;1.2;2.078;2.957;4.672;6.388;2017;40;10
08/10/2017;53;4.596774194;2.294;3.299;4.304;6.094;7.883;2017;40;10
08/10/2017;75;2.745;1.615;2.259;2.903;4.5;6.097;2017;40;10
08/10/2017;76;2.532142857;1.309;2.069;2.829;3.754;4.679;2017;40;10
08/10/2017;84;2.065625;1.378;2.006;2.633;3.803;4.972;2017;40;10
08/10/2017;93;3.975;2.213;3.25;4.288;6.732;9.175;2017;40;10
15/10/2017;11;1.6375;0.888;1.967;3.046;5.098;7.15;2017;41;10
15/10/2017;24;0.70625;0.706;1.8;2.893;4.55;6.206;2017;41;10
15/10/2017;27;0.8375;0.65;1.611;2.572;4.661;6.75;2017;41;10
15/10/2017;28;2.765625;1.75;2.91;4.07;5.76;7.45;2017;41;10
15/10/2017;32;2.28125;1.563;2.4;3.237;4.668;6.1;2017;41;10
15/10/2017;44;1.2675;1.225;1.875;2.524;3.924;5.323;2017;41;10
15/10/2017;52;1.75;1.2;2.078;2.957;4.672;6.388;2017;41;10
15/10/2017;53;2.789655172;2.294;3.299;4.304;6.094;7.883;2017;41;10
15/10/2017;75;1.615;1.615;2.259;2.903;4.5;6.097;2017;41;10
15/10/2017;76;2.55;1.309;2.069;2.829;3.754;4.679;2017;41;10
15/10/2017;84;2.709375;1.378;2.006;2.633;3.803;4.972;2017;41;10
15/10/2017;93;3.384375;2.213;3.25;4.288;6.732;9.175;2017;41;10
22/10/2017;11;1.4125;0.888;1.967;3.046;5.098;7.15;2017;42;10
22/10/2017;24;2.85625;0.706;1.8;2.893;4.55;6.206;2017;42;10
22/10/2017;27;1.425;0.65;1.611;2.572;4.661;6.75;2017;42;10
22/10/2017;28;2.371875;1.75;2.91;4.07;5.76;7.45;2017;42;10
22/10/2017;32;2.33125;1.563;2.4;3.237;4.668;6.1;2017;42;10
22/10/2017;44;2.5125;1.225;1.875;2.524;3.924;5.323;2017;42;10
22/10/2017;52;1.95;1.2;2.078;2.957;4.672;6.388;2017;42;10
22/10/2017;53;2.29375;2.294;3.299;4.304;6.094;7.883;2017;42;10
22/10/2017;75;3.0375;1.615;2.259;2.903;4.5;6.097;2017;42;10
22/10/2017;76;4.558928571;1.309;2.069;2.829;3.754;4.679;2017;42;10
22/10/2017;84;3.5125;1.378;2.006;2.633;3.803;4.972;2017;42;10
22/10/2017;93;4.215625;2.213;3.25;4.288;6.732;9.175;2017;42;10
29/10/2017;11;3.5875;0.888;1.967;3.046;5.098;7.15;2017;43;10
29/10/2017;24;3.11875;0.706;1.8;2.893;4.55;6.206;2017;43;10
29/10/2017;27;2.4625;0.65;1.611;2.572;4.661;6.75;2017;43;10
29/10/2017;28;5.4875;1.75;2.91;4.07;5.76;7.45;2017;43;10
29/10/2017;32;3.45625;1.563;2.4;3.237;4.668;6.1;2017;43;10
29/10/2017;44;3.5525;1.225;1.875;2.524;3.924;5.323;2017;43;10
29/10/2017;52;3.25;1.2;2.078;2.957;4.672;6.388;2017;43;10
29/10/2017;53;6.265625;2.294;3.299;4.304;6.094;7.883;2017;43;10
29/10/2017;75;2.775;1.615;2.259;2.903;4.5;6.097;2017;43;10
29/10/2017;76;3.503571429;1.309;2.069;2.829;3.754;4.679;2017;43;10
29/10/2017;84;2.94375;1.378;2.006;2.633;3.803;4.972;2017;43;10
29/10/2017;93;7.253125;2.213;3.25;4.288;6.732;9.175;2017;43;10
05/11/2017;11;0.425;0.425;1.607;2.789;4.859;6.929;2017;44;11
05/11/2017;24;3.1625;1.367;2.076;2.785;3.974;5.163;2017;44;11
05/11/2017;27;3.2;1.363;1.966;2.57;4.141;5.713;2017;44;11
05/11/2017;28;1.634375;1.634;3.008;4.383;5.696;7.009;2017;44;11
05/11/2017;32;2.4375;1.45;2.585;3.72;4.594;5.469;2017;44;11
05/11/2017;44;0.975;0.975;1.783;2.591;3.648;4.705;2017;44;11
05/11/2017;52;3.4;0.417;1.578;2.74;3.701;4.663;2017;44;11
05/11/2017;53;3.221875;2.075;3.173;4.271;5.573;6.875;2017;44;11
05/11/2017;75;3.85;1.468;2.339;3.21;4.421;5.633;2017;44;11
05/11/2017;76;1.692857143;1.396;2.268;3.14;4.359;5.577;2017;44;11
05/11/2017;84;2.40625;1.306;2.07;2.833;4.331;5.829;2017;44;11
05/11/2017;93;2.828125;1.922;3.109;4.296;5.908;7.519;2017;44;11
12/11/2017;11;0.55;0.425;1.607;2.789;4.859;6.929;2017;45;11
12/11/2017;24;1.5375;1.367;2.076;2.785;3.974;5.163;2017;45;11
12/11/2017;27;1.7375;1.363;1.966;2.57;4.141;5.713;2017;45;11
12/11/2017;28;4.746875;1.634;3.008;4.383;5.696;7.009;2017;45;11
12/11/2017;32;1.45;1.45;2.585;3.72;4.594;5.469;2017;45;11
12/11/2017;44;1.602631579;0.975;1.783;2.591;3.648;4.705;2017;45;11
12/11/2017;52;4.0625;0.417;1.578;2.74;3.701;4.663;2017;45;11
12/11/2017;53;5.1625;2.075;3.173;4.271;5.573;6.875;2017;45;11
12/11/2017;75;5.05;1.468;2.339;3.21;4.421;5.633;2017;45;11
12/11/2017;76;3.8125;1.396;2.268;3.14;4.359;5.577;2017;45;11
12/11/2017;84;2.084375;1.306;2.07;2.833;4.331;5.829;2017;45;11
12/11/2017;93;4.26875;1.922;3.109;4.296;5.908;7.519;2017;45;11
19/11/2017;11;1.5;0.425;1.607;2.789;4.859;6.929;2017;46;11
19/11/2017;24;1.366666667;1.367;2.076;2.785;3.974;5.163;2017;46;11
19/11/2017;27;4.383333333;1.363;1.966;2.57;4.141;5.713;2017;46;11
19/11/2017;28;3.5375;1.634;3.008;4.383;5.696;7.009;2017;46;11
19/11/2017;32;3.263636364;1.45;2.585;3.72;4.594;5.469;2017;46;11
19/11/2017;44;1.183333333;0.975;1.783;2.591;3.648;4.705;2017;46;11
19/11/2017;52;0.416666667;0.417;1.578;2.74;3.701;4.663;2017;46;11
19/11/2017;53;2.383333333;2.075;3.173;4.271;5.573;6.875;2017;46;11
19/11/2017;75;2.643333333;1.468;2.339;3.21;4.421;5.633;2017;46;11
19/11/2017;76;5.035714286;1.396;2.268;3.14;4.359;5.577;2017;46;11
19/11/2017;84;5.829166667;1.306;2.07;2.833;4.331;5.829;2017;46;11
19/11/2017;93;3.770833333;1.922;3.109;4.296;5.908;7.519;2017;46;11
26/11/2017;11;2.5625;0.425;1.607;2.789;4.859;6.929;2017;47;11
26/11/2017;24;2.05625;1.367;2.076;2.785;3.974;5.163;2017;47;11
26/11/2017;27;2.075;1.363;1.966;2.57;4.141;5.713;2017;47;11
26/11/2017;28;5.353125;1.634;3.008;4.383;5.696;7.009;2017;47;11
26/11/2017;32;4.675;1.45;2.585;3.72;4.594;5.469;2017;47;11
26/11/2017;44;2.9925;0.975;1.783;2.591;3.648;4.705;2017;47;11
26/11/2017;52;2.1;0.417;1.578;2.74;3.701;4.663;2017;47;11
26/11/2017;53;4.1328125;2.075;3.173;4.271;5.573;6.875;2017;47;11
26/11/2017;75;2.0925;1.468;2.339;3.21;4.421;5.633;2017;47;11
26/11/2017;76;1.7;1.396;2.268;3.14;4.359;5.577;2017;47;11
26/11/2017;84;2.7;1.306;2.07;2.833;4.331;5.829;2017;47;11
26/11/2017;93;2.95;1.922;3.109;4.296;5.908;7.519;2017;47;11
03/12/2017;11;3.5375;1.35;2.181;3.013;4.438;5.863;2017;48;12
03/12/2017;24;2.9;1.531;2.257;2.984;4.167;5.35;2017;48;12
03/12/2017;27;2.15;0.663;1.5;2.338;3.938;5.538;2017;48;12
03/12/2017;28;5.619354839;1.914;3.243;4.572;6.544;8.516;2017;48;12
03/12/2017;32;4.80625;1.481;2.682;3.882;5.397;6.913;2017;48;12
03/12/2017;44;3.59;1.49;2.193;2.897;4.021;5.145;2017;48;12
03/12/2017;52;2.2875;0.7;1.893;3.085;4.549;6.013;2017;48;12
03/12/2017;53;4.725;2.203;3.545;4.888;6.766;8.644;2017;48;12
03/12/2017;75;3.25;1.2;2.191;3.181;4.769;6.358;2017;48;12
03/12/2017;76;4.405357143;1.378;2.093;2.809;4.662;6.515;2017;48;12
03/12/2017;84;2.346875;1.047;1.788;2.529;4.824;7.119;2017;48;12
03/12/2017;93;5.9625;2.003;3.176;4.348;6.363;8.378;2017;48;12
10/12/2017;11;2.4375;1.35;2.181;3.013;4.438;5.863;2017;49;12
10/12/2017;24;1.925;1.531;2.257;2.984;4.167;5.35;2017;49;12
10/12/2017;27;1.45;0.663;1.5;2.338;3.938;5.538;2017;49;12
10/12/2017;28;4.58125;1.914;3.243;4.572;6.544;8.516;2017;49;12
10/12/2017;32;3.11875;1.481;2.682;3.882;5.397;6.913;2017;49;12
10/12/2017;44;2.4;1.49;2.193;2.897;4.021;5.145;2017;49;12
10/12/2017;52;1.575;0.7;1.893;3.085;4.549;6.013;2017;49;12
10/12/2017;53;4.95625;2.203;3.545;4.888;6.766;8.644;2017;49;12
10/12/2017;75;2.1525;1.2;2.191;3.181;4.769;6.358;2017;49;12
10/12/2017;76;1.535714286;1.378;2.093;2.809;4.662;6.515;2017;49;12
10/12/2017;84;1.73125;1.047;1.788;2.529;4.824;7.119;2017;49;12
10/12/2017;93;2.615625;2.003;3.176;4.348;6.363;8.378;2017;49;12
17/12/2017;11;3.35;1.35;2.181;3.013;4.438;5.863;2017;50;12
17/12/2017;24;2.8875;1.531;2.257;2.984;4.167;5.35;2017;50;12
17/12/2017;27;3.3125;0.663;1.5;2.338;3.938;5.538;2017;50;12
17/12/2017;28;4.096875;1.914;3.243;4.572;6.544;8.516;2017;50;12
17/12/2017;32;3.73125;1.481;2.682;3.882;5.397;6.913;2017;50;12
17/12/2017;44;4.768421053;1.49;2.193;2.897;4.021;5.145;2017;50;12
17/12/2017;52;1.9625;0.7;1.893;3.085;4.549;6.013;2017;50;12
17/12/2017;53;4.153125;2.203;3.545;4.888;6.766;8.644;2017;50;12
17/12/2017;75;3.0025;1.2;2.191;3.181;4.769;6.358;2017;50;12
17/12/2017;76;3.291071429;1.378;2.093;2.809;4.662;6.515;2017;50;12
17/12/2017;84;2.078125;1.047;1.788;2.529;4.824;7.119;2017;50;12
17/12/2017;93;3.4625;2.003;3.176;4.348;6.363;8.378;2017;50;12
24/12/2017;11;1.775;1.35;2.181;3.013;4.438;5.863;2017;51;12
24/12/2017;24;1.53125;1.531;2.257;2.984;4.167;5.35;2017;51;12
24/12/2017;27;1.5375;0.663;1.5;2.338;3.938;5.538;2017;51;12
24/12/2017;28;2.06875;1.914;3.243;4.572;6.544;8.516;2017;51;12
24/12/2017;32;2.133333333;1.481;2.682;3.882;5.397;6.913;2017;51;12
24/12/2017;44;1.945;1.49;2.193;2.897;4.021;5.145;2017;51;12
24/12/2017;52;0.7;0.7;1.893;3.085;4.549;6.013;2017;51;12
24/12/2017;53;2.375;2.203;3.545;4.888;6.766;8.644;2017;51;12
24/12/2017;75;2.7375;1.2;2.191;3.181;4.769;6.358;2017;51;12
24/12/2017;76;2.85;1.378;2.093;2.809;4.662;6.515;2017;51;12
24/12/2017;84;3.093548387;1.047;1.788;2.529;4.824;7.119;2017;51;12
24/12/2017;93;3.021875;2.003;3.176;4.348;6.363;8.378;2017;51;12
31/12/2017;11;3.3375;1.35;2.181;3.013;4.438;5.863;2017;52;12
31/12/2017;24;2.3625;1.531;2.257;2.984;4.167;5.35;2017;52;12
31/12/2017;27;3.375;0.663;1.5;2.338;3.938;5.538;2017;52;12
31/12/2017;28;4.015625;1.914;3.243;4.572;6.544;8.516;2017;52;12
31/12/2017;32;4.29375;1.481;2.682;3.882;5.397;6.913;2017;52;12
31/12/2017;44;5.145;1.49;2.193;2.897;4.021;5.145;2017;52;12
31/12/2017;52;1.1375;0.7;1.893;3.085;4.549;6.013;2017;52;12
31/12/2017;53;3.365625;2.203;3.545;4.888;6.766;8.644;2017;52;12
31/12/2017;75;2.325;1.2;2.191;3.181;4.769;6.358;2017;52;12
31/12/2017;76;4.017857143;1.378;2.093;2.809;4.662;6.515;2017;52;12
31/12/2017;84;3.7125;1.047;1.788;2.529;4.824;7.119;2017;52;12
31/12/2017;93;7.365625;2.003;3.176;4.348;6.363;8.378;2017;52;12
07/01/2018;11;8.9875;0.788;2.135;3.483;6.235;8.988;2018;1;1
07/01/2018;24;8.29375;0.906;2.099;3.292;5.793;8.294;2018;1;1
07/01/2018;27;7.7125;0.825;2.006;3.186;5.449;7.713;2018;1;1
07/01/2018;28;10.753125;1.013;2.888;4.764;7.759;10.753;2018;1;1
07/01/2018;32;11.7;1.219;2.786;4.353;8.026;11.7;2018;1;1
07/01/2018;44;9.6625;1.078;2.212;3.347;6.505;9.663;2018;1;1
07/01/2018;52;8.7;1.65;2.535;3.419;6.06;8.7;2018;1;1
07/01/2018;53;11.046875;2.188;3.737;5.286;8.166;11.047;2018;1;1
07/01/2018;75;8.89;1.672;2.716;3.76;6.325;8.89;2018;1;1
07/01/2018;76;7.632142857;1.345;2.467;3.59;5.958;8.325;2018;1;1
07/01/2018;84;5.4375;1.469;2.35;3.231;4.848;6.466;2018;1;1
07/01/2018;93;7.28125;2.281;3.424;4.567;7.198;9.828;2018;1;1
14/01/2018;11;1.9875;0.788;2.135;3.483;6.235;8.988;2018;2;1
14/01/2018;24;2.4;0.906;2.099;3.292;5.793;8.294;2018;2;1
14/01/2018;27;1.2625;0.825;2.006;3.186;5.449;7.713;2018;2;1
14/01/2018;28;3.003125;1.013;2.888;4.764;7.759;10.753;2018;2;1
14/01/2018;32;1.31875;1.219;2.786;4.353;8.026;11.7;2018;2;1
14/01/2018;44;1.4675;1.078;2.212;3.347;6.505;9.663;2018;2;1
14/01/2018;52;2.4625;1.65;2.535;3.419;6.06;8.7;2018;2;1
14/01/2018;53;4.4375;2.188;3.737;5.286;8.166;11.047;2018;2;1
