region,aaaammjj,annee,mois,joursem,jour,temp,humidite,nebulosite,nebulosite2,rafale_periode,vitesse_vent,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h
24,2016-09-11,2016,9,6,11,21.03125000000002,64.875,85.625,85.625,3.7,1.69375,0.2,0.2,0.4,0.8,0.8
24,2016-09-12,2016,9,0,12,23.306250000000023,56.875,78.125,78.125,3.6375,2.228125,0.0,0.0,0.0,0.0,0.8
24,2016-09-13,2016,9,1,13,25.418750000000024,48.4375,52.96875,52.96875,6.321875,4.390625,0.0,0.0,0.0,0.0,0.0
24,2016-09-14,2016,9,2,14,17.86875000000002,77.25,95.46875,95.46875,4.69375,2.03125,1.2,7.0,8.8,9.4,9.2
24,2016-09-15,2016,9,3,15,16.53125000000003,79.9375,89.84375,89.84375,5.05,2.36875,1.2000000000000002,6.9,19.0,46.2,93.8
24,2016-09-16,2016,9,4,16,14.381250000000023,85.9375,88.28125,88.28125,6.0,3.11875,4.0,8.0,14.8,22.6,30.8
24,2016-09-17,2016,9,5,17,14.031250000000021,79.0,92.5,92.5,5.89375,2.95,0.0,0.2,1.5999999999999999,10.2,42.2
24,2016-09-18,2016,9,6,18,15.55000000000003,83.0,98.75,98.75,4.71875,2.43125,0.2,1.4,2.8000000000000003,5.6,10.6
24,2016-09-19,2016,9,0,19,16.412500000000026,79.5625,95.625,95.625,4.275,2.23125,0.0,0.0,0.0,0.0,1.0
24,2016-09-20,2016,9,1,20,16.231250000000028,75.125,88.4375,88.4375,2.9875,1.375,0.0,0.2,0.4,0.8,1.0
24,2016-09-21,2016,9,2,21,15.625000000000025,69.0625,53.125,53.125,2.9875,1.5625,0.0,0.0,0.0,0.0,0.6000000000000001
24,2016-09-22,2016,9,3,22,16.118750000000013,66.1875,80.15625,80.15625,3.1375,1.5125,0.0,0.0,0.0,0.0,0.0
24,2016-09-23,2016,9,4,23,17.581250000000026,64.5625,55.78125,55.78125,3.425,1.725,0.0,0.0,0.0,0.0,0.0
24,2016-09-24,2016,9,5,24,17.481250000000024,61.6875,22.5,22.5,4.7,2.78125,0.0,0.0,0.0,0.0,0.0
24,2016-09-25,2016,9,6,25,16.125000000000018,66.5,84.21875,84.21875,5.30625,2.6625,0.0,0.0,0.0,0.0,0.0
24,2016-09-26,2016,9,0,26,14.518750000000022,66.9375,91.875,91.875,3.88125,1.79375,0.0,0.0,0.0,0.0,0.0
24,2016-09-27,2016,9,1,27,16.37500000000002,61.1875,72.96875,72.96875,3.3125,1.7375,0.0,0.0,0.0,0.0,0.0
24,2016-09-28,2016,9,2,28,16.937500000000025,71.5625,53.125,53.125,3.44375,1.7,0.0,0.0,0.0,0.0,0.0
24,2016-09-29,2016,9,3,29,17.975000000000026,67.9375,22.34375,22.34375,4.8812500000000005,2.275,0.0,0.2,0.4,0.8,1.2000000000000002
24,2016-09-30,2016,9,4,30,15.956250000000018,83.625,94.0625,94.0625,3.6375,1.5875,2.6,17.2,25.9,29.1,29.7
24,2016-10-01,2016,10,5,1,14.993750000000016,82.125,91.5625,91.5625,6.3875,3.4,2.4000000000000004,5.8,19.9,61.1,143.7
24,2016-10-02,2016,10,6,2,12.07500000000002,73.8125,24.375,24.375,4.75625,2.3937500000000003,0.0,0.0,0.2,1.8,11.0
24,2016-10-03,2016,10,0,3,11.887500000000028,71.375,5.0,5.0,5.06875,2.7625,0.0,0.0,0.0,0.0,0.0
24,2016-10-04,2016,10,1,4,13.206250000000022,67.625,33.4375,33.4375,7.7125,4.6875,0.0,0.0,0.0,0.0,0.0
24,2016-10-05,2016,10,2,5,12.793750000000024,70.125,93.4375,93.4375,7.86875,4.375,0.0,0.0,0.0,0.0,0.0
24,2016-10-06,2016,10,3,6,10.292857142857164,62.42857142857143,62.5,62.5,9.135714285714284,4.828571428571428,0.0,0.0,0.0,0.0,0.0
24,2016-10-07,2016,10,4,7,10.568750000000023,70.9375,73.4375,73.4375,6.75,3.64375,0.0,0.0,0.0,0.0,0.0
24,2016-10-08,2016,10,5,8,12.268750000000026,72.5625,98.75,98.75,4.18125,2.0375,0.0,0.0,0.0,0.0,0.0
24,2016-10-09,2016,10,6,9,10.35625000000002,68.875,65.0,65.0,3.99375,1.81875,0.0,0.0,0.0,0.0,0.0
24,2016-10-10,2016,10,0,10,8.875000000000021,65.8125,64.84375,64.84375,3.55625,1.45,0.0,0.0,0.0,0.0,0.0
24,2016-10-11,2016,10,1,11,9.10625000000002,68.9375,79.0625,79.0625,4.53125,2.375,0.0,0.0,0.0,0.0,0.0
24,2016-10-12,2016,10,2,12,9.13750000000002,62.5625,71.71875,71.71875,8.175,4.89375,0.0,0.0,0.0,0.0,0.0
24,2016-10-13,2016,10,3,13,8.675000000000026,83.8125,94.375,94.375,7.6625,4.625,1.2,3.6,7.0,10.2,11.2
24,2016-10-14,2016,10,4,14,10.475000000000023,93.625,99.125,99.125,4.56875,2.59375,2.0,7.5,12.9,19.1,32.7
24,2016-10-15,2016,10,5,15,12.325000000000028,76.9375,78.75,78.75,6.5375,3.60625,0.2,0.4,3.0999999999999996,16.7,47.1
24,2016-10-16,2016,10,6,16,13.925000000000022,74.8125,75.625,75.625,5.1125,3.0875,0.0,0.2,0.2,0.2,1.2000000000000002
24,2016-10-17,2016,10,0,17,13.487500000000022,84.625,97.90625,97.90625,2.75,1.55,2.0,3.2,6.6,13.200000000000001,17.0
24,2016-10-18,2016,10,1,18,10.506250000000023,83.9375,89.375,89.375,4.03125,2.11875,0.0,0.8,1.2000000000000002,2.2,12.8
24,2016-10-19,2016,10,2,19,10.825000000000024,77.4375,96.25,96.25,3.76875,1.8,0.4,0.8,2.0,4.4,8.6
24,2016-10-20,2016,10,3,20,10.175000000000018,77.875,95.625,95.625,4.0,2.1875,0.0,0.0,0.0,0.0,1.4000000000000001
24,2016-10-21,2016,10,4,21,10.425000000000022,80.9375,96.5625,96.5625,3.275,1.59375,0.0,0.0,0.0,0.0,0.0
24,2016-10-22,2016,10,5,22,7.562500000000014,85.9375,98.75,98.75,4.68125,2.9125,0.0,0.2,0.4,0.8,1.4000000000000001
24,2016-10-23,2016,10,6,23,8.725000000000023,88.0625,99.0625,99.0625,6.04375,3.625,0.6000000000000001,1.0,2.0,3.4000000000000004,4.2
24,2016-10-24,2016,10,0,24,12.800000000000018,94.9375,100.03125,100.03125,2.9,1.475,7.4,26.5,47.4,81.8,116.0
24,2016-10-25,2016,10,1,25,12.35625000000002,92.5,97.125,97.125,3.0125,1.28125,0.2,1.1,6.999999999999999,23.400000000000002,87.6
24,2016-10-26,2016,10,2,26,11.843750000000025,86.5625,90.0625,90.0625,4.9,2.3375,0.0,0.0,0.0,0.0,1.8
24,2016-10-27,2016,10,3,27,9.812500000000021,88.6875,80.40625,80.40625,4.1125,2.01875,0.2,0.2,0.4,0.8,1.6
24,2016-10-28,2016,10,4,28,9.075000000000024,86.6875,75.46875,75.46875,4.71875,2.6,0.0,0.4,0.8,1.6,2.4000000000000004
24,2016-10-29,2016,10,5,29,8.987500000000022,90.5,92.0625,92.0625,7.45625,4.65,0.0,0.4,0.8,1.6,3.4000000000000004
24,2016-10-30,2016,10,6,30,10.400000000000023,87.0625,80.59375,82.90625,5.90625,3.55625,0.0,0.4,0.8,1.6,3.0
24,2016-10-31,2016,10,0,31,10.406250000000018,80.875,66.875,77.5,5.39375,3.45625,0.2,0.2,0.4,0.8,2.2
24,2016-11-01,2016,11,1,1,8.375000000000032,90.3125,98.53125,100.8125,2.5375,1.19375,0.2,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.8000000000000003
24,2016-11-02,2016,11,2,2,7.856250000000021,93.5625,98.9375,98.9375,2.41875,1.01875,0.0,0.4,0.8,1.4000000000000001,3.2
24,2016-11-03,2016,11,3,3,6.093750000000025,74.3125,95.9375,100.0,4.5062500000000005,2.6375,0.0,0.2,0.4,1.0,2.2
24,2016-11-04,2016,11,4,4,7.3625000000000185,78.75,97.5,97.5,4.05,2.0375,1.4,4.800000000000001,5.800000000000001,5.800000000000001,6.4
24,2016-11-05,2016,11,5,5,8.906250000000018,85.875,95.9375,95.9375,4.575,2.20625,4.2,20.1,44.0,93.8,159.2
24,2016-11-06,2016,11,6,6,4.481250000000024,87.125,95.375,95.375,4.09375,2.01875,4.0,5.6,10.200000000000001,17.6,54.0
24,2016-11-07,2016,11,0,7,3.237500000000022,91.4375,96.875,98.4375,7.04375,3.6375,4.0,11.0,21.0,31.2,51.4
24,2016-11-08,2016,11,1,8,4.968750000000032,84.9375,95.40625,95.40625,5.4625,2.75,0.0,1.2,4.4,21.2,59.0
24,2016-11-09,2016,11,2,9,7.875000000000025,83.6875,97.5,97.5,11.225,5.86875,8.600000000000001,22.0,44.0,84.8,126.3
24,2016-11-10,2016,11,3,10,9.74375000000002,85.3125,97.5,97.5,9.0125,4.36875,4.800000000000001,10.3,18.2,24.8,73.1
24,2016-11-11,2016,11,4,11,7.362500000000022,81.875,86.09375,86.09375,5.55625,2.75,4.0,5.0,12.4,39.6,98.4
24,2016-11-12,2016,11,5,12,4.781250000000025,90.9375,97.96875,98.5625,4.36875,2.5375,3.2,10.5,17.1,20.7,21.5
24,2016-11-13,2016,11,6,13,9.23750000000003,91.0625,100.0625,100.0625,5.2875,2.75,2.3,6.1,16.1,45.7,105.10000000000001
24,2016-11-14,2016,11,0,14,6.74375000000002,86.0,95.9375,96.25,3.475,1.78125,0.0,0.7999999999999999,1.6,3.2,13.0
24,2016-11-15,2016,11,1,15,8.306250000000023,94.0,100.0,100.0,3.95625,2.225,0.8,1.2000000000000002,2.0,3.0,3.8000000000000003
24,2016-11-16,2016,11,2,16,10.825000000000024,93.125,100.0,100.0,7.05625,3.75625,2.6,4.6,7.8,12.4,21.4
24,2016-11-17,2016,11,3,17,11.681250000000023,88.9375,99.0625,99.0625,11.20625,6.26875,1.4,6.4,14.4,32.4,61.6
24,2016-11-18,2016,11,4,18,9.412500000000023,80.6875,93.75,93.75,13.49375,6.38125,2.6,9.2,18.6,35.4,60.0
24,2016-11-19,2016,11,5,19,7.27500000000002,79.125,97.65625,97.65625,7.825,4.475,1.0,5.2,10.4,22.0,56.6
24,2016-11-20,2016,11,6,20,12.212500000000023,71.125,99.375,99.375,13.13125,7.13125,5.3,10.5,19.0,36.0,44.1
24,2016-11-21,2016,11,0,21,12.14375000000003,79.4375,98.75,98.75,10.09375,5.40625,0.6000000000000001,4.2,10.4,20.6,53.0
24,2016-11-22,2016,11,1,22,9.412500000000026,85.0,96.40625,97.1875,5.46875,2.9875,3.0,4.0,4.0,6.2,20.6
24,2016-11-23,2016,11,2,23,10.656250000000025,86.625,98.4375,98.4375,6.28125,3.7125,1.2,14.3,31.900000000000002,56.1,116.6
24,2016-11-24,2016,11,3,24,10.781250000000025,82.1875,98.75,98.75,7.54375,4.2625,0.4,0.4,0.8,0.8,10.7
24,2016-11-25,2016,11,4,25,8.51250000000002,87.5,97.8125,97.8125,6.38125,3.7125,0.0,0.2,0.4,1.4000000000000001,3.0
24,2016-11-26,2016,11,5,26,7.243750000000027,89.8125,70.0,75.9375,4.875,3.26875,0.0,0.2,0.2,0.4,1.2000000000000002
24,2016-11-27,2016,11,6,27,6.668750000000024,86.8125,85.09375,99.15625,7.5375,3.93125,0.0,0.0,0.2,0.6000000000000001,1.4000000000000001
24,2016-11-28,2016,11,0,28,4.825000000000024,67.625,96.25,96.5625,11.075,6.05,0.0,0.0,0.0,0.0,0.0
24,2016-11-29,2016,11,1,29,0.8562500000000277,68.75,58.4375,65.625,8.06875,4.9375,0.0,0.0,0.0,0.0,0.0
24,2016-11-30,2016,11,2,30,2.431250000000027,76.375,50.0,100.0,3.875,2.1125,0.0,0.0,0.0,0.0,0.0
24,2016-12-01,2016,12,3,1,0.3562500000000135,84.875,84.71875,100.34375,3.06875,1.675,0.0,0.2,0.4,0.8,0.8
24,2016-12-02,2016,12,4,2,0.4812500000000206,91.75,90.125,90.09375,4.6,2.5125,0.2,0.2,0.2,0.2,1.0
24,2016-12-03,2016,12,5,3,3.100000000000019,87.375,97.84375,97.84375,7.8062499999999995,4.54375,0.0,0.0,0.2,0.6000000000000001,1.4000000000000001
24,2016-12-04,2016,12,6,4,3.156250000000014,88.5,78.21875,81.34375,6.725,4.11875,0.0,0.0,0.0,0.0,0.0
24,2016-12-05,2016,12,0,5,6.675000000000022,79.125,93.75,97.1875,4.18125,2.78125,0.0,0.0,0.0,0.0,0.0
24,2016-12-06,2016,12,1,6,5.875000000000021,83.375,71.875,77.03125,2.81875,1.86875,0.0,0.2,0.4,0.8,1.2000000000000002
24,2016-12-07,2016,12,2,7,4.9625000000000234,83.375,80.3125,90.78125,4.08125,2.5875,0.2,0.2,0.4,0.8,1.8
24,2016-12-08,2016,12,3,8,4.031250000000025,83.25,83.90625,93.125,3.7625,2.41875,0.0,0.2,0.4,0.8,1.4000000000000001
24,2016-12-09,2016,12,4,9,4.487500000000022,84.25,90.0,97.5,3.21875,2.35625,0.0,0.2,0.4,0.8,1.6
24,2016-12-10,2016,12,5,10,3.875000000000025,87.0,53.78125,65.65625,2.23125,1.28125,0.0,0.2,0.4,0.8,1.6
24,2016-12-11,2016,12,6,11,4.15000000000002,96.6875,91.0,100.375,2.39375,1.3,0.6000000000000001,1.0,2.0,3.6,5.6
24,2016-12-12,2016,12,0,12,5.062500000000025,87.1875,100.0,100.0,4.4875,2.4125,0.0,0.0,0.0,0.4,2.8000000000000003
24,2016-12-13,2016,12,1,13,5.606250000000024,80.9375,90.3125,91.09375,3.8375,2.6875,0.0,0.2,0.4,0.6000000000000001,0.6000000000000001
24,2016-12-14,2016,12,2,14,2.987500000000022,84.1875,57.03125,65.625,4.125,2.8375,0.0,0.0,0.0,0.2,1.0
24,2016-12-15,2016,12,3,15,3.243750000000013,90.4375,89.78125,99.125,4.225,3.03125,0.0,0.2,0.4,0.8,1.4000000000000001
24,2016-12-16,2016,12,4,16,6.5187500000000185,87.6875,91.25,91.5625,4.14375,2.4,0.0,0.2,0.4,0.8,1.6
24,2016-12-17,2016,12,5,17,4.237500000000022,90.9375,63.625,66.71875,2.45,1.24375,0.0,0.4,0.8,1.6,2.6
24,2016-12-18,2016,12,6,18,0.9687500000000213,98.0,101.0,101.0,3.475,1.99375,0.0,0.2,0.4,0.8,2.2
24,2016-12-19,2016,12,0,19,2.037500000000019,92.5,100.375,100.375,4.425,2.05625,0.0,0.2,0.4,0.8,1.6
24,2016-12-20,2016,12,1,20,2.831250000000029,88.125,96.5625,96.5625,3.5500000000000003,1.71875,0.0,0.0,0.0,0.0,0.2
24,2016-12-21,2016,12,2,21,3.4250000000000256,90.875,98.5,98.5,4.4125,2.49375,1.0,2.4,0.6000000000000001,0.8,0.8
24,2016-12-22,2016,12,3,22,6.425000000000022,95.6875,100.0625,100.0625,4.56875,2.60625,8.6,24.400000000000002,50.6,97.8,143.9
24,2016-12-23,2016,12,4,23,5.700000000000021,92.8125,99.75,99.75,3.8,1.8499999999999999,0.0,0.4,1.0,7.8,70.1
24,2016-12-24,2016,12,5,24,8.487500000000018,91.0625,95.46875,95.46875,5.45625,3.11875,0.0,2.4,4.8,9.6,13.6
24,2016-12-25,2016,12,6,25,8.156250000000021,92.25,100.0,100.0,4.96875,2.61875,0.2,0.6000000000000001,0.7999999999999999,0.7999999999999999,6.8
24,2016-12-26,2016,12,0,26,9.456250000000026,91.3125,100.03125,100.03125,5.0875,2.5,0.0,2.0,4.4,7.4,12.0
24,2016-12-27,2016,12,1,27,3.7750000000000163,81.1875,100.5,100.0625,6.125,3.75625,0.2,0.2,0.4,2.4000000000000004,9.0
24,2016-12-28,2016,12,2,28,2.06875000000003,82.75,95.09375,95.625,5.80625,3.74375,0.0,0.2,0.4,0.8,0.8
24,2016-12-29,2016,12,3,29,-0.4499999999999744,90.3125,67.5625,68.1875,4.94375,3.21875,0.0,0.0,0.0,0.0,0.8
24,2016-12-30,2016,12,4,30,-3.25624999999998,96.5625,101.0,101.0,1.7625,0.90625,0.0,0.0,0.0,0.0,0.0
24,2016-12-31,2016,12,5,31,-3.262499999999978,96.125,100.9375,100.9375,0.8875000000000001,0.475,0.0,0.0,0.0,0.0,0.0
24,2017-01-01,2017,1,6,1,-1.3374999999999773,97.5,100.625,100.625,0.79375,0.325,0.0,0.0,0.0,0.0,0.0
24,2017-01-02,2017,1,0,2,1.74375000000002,98.1875,99.5625,99.5625,3.58125,1.95,0.2,2.9000000000000004,5.8,11.2,12.0
24,2017-01-03,2017,1,1,3,-0.6312499999999801,95.0625,94.5,94.5,4.83125,2.36875,0.0,0.0,0.0,0.4,11.2
24,2017-01-04,2017,1,2,4,-0.4499999999999815,95.6875,100.3125,100.3125,4.50625,2.5,0.2,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001
24,2017-01-05,2017,1,3,5,1.6312500000000263,90.75,92.5625,92.875,2.9875,1.3875,0.0,0.4,1.0,2.6,5.800000000000001
24,2017-01-06,2017,1,4,6,-1.1812499999999773,80.625,77.5,83.125,3.91875,2.225,0.0,0.0,0.0,0.0,0.0
24,2017-01-07,2017,1,5,7,-1.581249999999983,72.375,72.65625,83.4375,2.80625,1.44375,0.0,0.0,0.0,0.0,0.0
24,2017-01-08,2017,1,6,8,2.8812500000000227,96.25,100.125,100.125,3.10625,1.4,1.5999999999999999,2.1999999999999997,3.0,4.6,7.0
24,2017-01-09,2017,1,0,9,5.487500000000026,96.3125,100.4375,100.4375,4.45625,2.39375,1.4,2.8,5.4,10.0,17.8
24,2017-01-10,2017,1,1,10,5.943750000000023,91.875,98.4375,98.4375,5.98125,3.0,2.4,8.200000000000001,18.0,37.6,70.4
24,2017-01-11,2017,1,2,11,7.0187500000000185,91.625,99.375,99.375,7.2125,3.875,0.4,0.8,1.6,3.2,13.0
24,2017-01-12,2017,1,3,12,7.162500000000023,84.75,96.25,96.25,8.825,5.04375,1.6,7.6,13.2,16.6,19.799999999999997
24,2017-01-13,2017,1,4,13,3.1187500000000163,77.9375,96.40625,97.1875,10.7125,4.925,1.6,3.8,9.6,28.0,63.0
24,2017-01-14,2017,1,5,14,2.5750000000000277,82.25,88.75,88.75,6.88125,3.49375,0.8,2.2,3.2,5.0,15.600000000000001
24,2017-01-15,2017,1,6,15,2.5375000000000263,93.8125,99.4375,99.4375,3.84375,2.0,2.0,7.2,12.8,19.6,31.6
24,2017-01-16,2017,1,0,16,2.5125000000000277,86.625,94.6875,95.3125,5.60625,2.65625,0.2,2.4,7.6,24.2,58.199999999999996
24,2017-01-17,2017,1,1,17,-1.2437499999999773,75.8125,58.90625,66.5625,8.70625,4.5,0.0,0.0,0.0,0.0,1.2000000000000002
24,2017-01-18,2017,1,2,18,-2.5187499999999794,71.1875,69.6875,91.40625,9.1875,4.88125,0.0,0.0,0.0,0.0,0.0
24,2017-01-19,2017,1,3,19,-2.962499999999981,72.375,53.4375,65.625,7.675,4.54375,0.0,0.0,0.0,0.0,0.0
24,2017-01-20,2017,1,4,20,-3.218749999999975,79.5625,45.0,100.0,4.83125,3.04375,0.0,0.0,0.0,0.0,0.0
24,2017-01-21,2017,1,5,21,-1.5687499999999766,78.6875,45.0,100.0,4.14375,2.5,0.0,0.0,0.0,0.0,0.0
24,2017-01-22,2017,1,6,22,-0.19999999999997087,74.0,78.28125,91.25,3.74375,1.8625,0.0,0.0,0.0,0.0,0.0
24,2017-01-23,2017,1,0,23,0.4437500000000263,68.875,62.1875,65.625,4.68125,2.325,0.0,0.0,0.0,0.0,0.0
24,2017-01-24,2017,1,1,24,-2.293749999999978,90.3125,90.15625,100.125,2.36875,1.1125,0.0,0.0,0.0,0.0,0.0
24,2017-01-25,2017,1,2,25,-1.4124999999999694,78.3125,100.0,100.0,6.41875,3.43125,0.0,0.0,0.0,0.0,0.0
24,2017-01-26,2017,1,3,26,-0.9187499999999815,73.1875,73.125,76.25,7.39375,4.6875,0.0,0.0,0.0,0.0,0.0
24,2017-01-27,2017,1,4,27,5.1500000000000234,74.375,96.875,96.875,7.46875,4.60625,0.0,0.0,0.0,0.0,0.0
24,2017-01-28,2017,1,5,28,6.756250000000019,79.875,96.71875,96.71875,4.79375,2.8375,0.0,1.0,2.0,3.0,3.0
24,2017-01-29,2017,1,6,29,6.30625000000002,82.875,94.8125,94.8125,5.49375,3.23125,0.0,0.0,0.0,1.0,5.0
24,2017-01-30,2017,1,0,30,9.200000000000028,90.0625,99.375,99.375,7.3875,4.10625,2.8,10.4,20.2,34.6,36.4
24,2017-01-31,2017,1,1,31,10.768750000000011,91.75,98.75,98.75,4.06875,2.25,0.2,1.6,3.8000000000000003,13.4,57.6
24,2017-02-01,2017,2,2,1,8.656250000000021,86.9375,97.40625,97.71875,4.95,3.0,0.0,0.0,0.0,0.0,1.2
24,2017-02-02,2017,2,3,2,9.681250000000027,81.3125,99.375,99.375,7.26875,3.99375,1.5999999999999999,4.4,7.0,7.4,7.4
24,2017-02-03,2017,2,4,3,7.400000000000027,81.9375,88.4375,88.4375,11.70625,6.95,3.8000000000000003,5.6000000000000005,13.0,30.6,48.2
24,2017-02-04,2017,2,5,4,6.937500000000018,80.75,91.5625,91.5625,11.61875,6.20625,6.6,16.4,32.8,67.6,117.2
24,2017-02-05,2017,2,6,5,7.856250000000024,83.3125,97.5,97.5,8.34375,4.35,5.6,11.2,22.2,39.8,102.6
24,2017-02-06,2017,2,0,6,5.725000000000026,79.3125,98.125,98.125,6.35625,3.20625,0.0,0.8,1.4000000000000001,7.0,28.6
24,2017-02-07,2017,2,1,7,7.512500000000017,83.4375,95.53125,95.53125,5.84375,3.0,2.8,9.2,18.8,38.0,62.0
24,2017-02-08,2017,2,2,8,5.168750000000021,87.5,97.875,97.875,4.73125,2.45,0.6,1.0,2.0,2.8,18.4
24,2017-02-09,2017,2,3,9,3.068750000000019,85.5625,98.4375,98.75,4.1375,2.00625,0.0,0.0,0.0,1.2,4.4
24,2017-02-10,2017,2,4,10,1.418750000000017,79.875,95.9375,96.5625,5.25,2.525,0.0,0.0,0.0,0.0,0.0
24,2017-02-11,2017,2,5,11,0.32500000000002066,83.125,92.5,94.84375,3.5125,1.58125,0.0,0.0,0.0,0.0,0.0
24,2017-02-12,2017,2,6,12,4.325000000000028,81.8125,94.0625,94.84375,8.2,5.13125,2.5999999999999996,5.6,11.2,22.4,32.199999999999996
24,2017-02-13,2017,2,0,13,10.568750000000023,63.5,83.59375,93.75,9.525,6.3625,0.0,0.0,0.0,0.0,12.6
24,2017-02-14,2017,2,1,14,10.375000000000032,79.6875,96.25,96.25,6.76875,4.4125000000000005,1.4000000000000001,4.8,9.0,17.4,27.8
24,2017-02-15,2017,2,2,15,11.56875000000002,72.0,66.25,69.0625,4.6625,2.64375,0.0,0.2,1.0,2.6,12.200000000000001
24,2017-02-16,2017,2,3,16,9.16250000000002,85.4375,86.09375,94.84375,2.5875,1.1375,0.0,0.4,0.8,1.6,1.6
24,2017-02-17,2017,2,4,17,6.443750000000019,92.5625,89.9375,90.25,2.5125,1.43125,0.2,0.8,1.6,3.2,6.800000000000001
24,2017-02-18,2017,2,5,18,6.568750000000023,75.6875,52.03125,65.625,5.34375,3.21875,0.0,0.0,0.0,0.0,1.2000000000000002
24,2017-02-19,2017,2,6,19,5.8312500000000185,75.4375,79.375,100.0,2.88125,1.25,0.0,0.0,0.0,0.0,0.0
24,2017-02-20,2017,2,0,20,6.662500000000026,92.75,98.75,99.375,5.08125,2.875,0.2,0.2,0.4,0.4,0.4
24,2017-02-21,2017,2,1,21,10.368750000000023,92.5,100.0,100.0,6.3625,3.35625,0.4,1.2000000000000002,2.2,4.2,7.2
24,2017-02-22,2017,2,2,22,9.40000000000002,81.1875,100.0,100.0,8.3125,4.2125,0.2,0.2,0.6000000000000001,1.8,4.8
24,2017-02-23,2017,2,3,23,8.787500000000023,81.625,100.0,100.0,11.0,5.9,0.0,0.4,0.6000000000000001,0.6000000000000001,1.0
24,2017-02-24,2017,2,4,24,5.9937500000000234,69.0625,97.1875,97.1875,5.6875,2.68125,0.0,0.0,0.2,1.0,2.6
24,2017-02-25,2017,2,5,25,4.756250000000023,68.8125,66.875,75.0,3.475,1.70625,0.0,0.0,0.0,0.0,0.0
24,2017-02-26,2017,2,6,26,7.762500000000024,78.3125,99.0625,99.375,6.41875,3.50625,0.0,0.2,0.4,0.6000000000000001,0.6000000000000001
24,2017-02-27,2017,2,0,27,9.537500000000016,79.75,98.75,98.75,13.75,7.50625,3.8,13.399999999999999,22.8,30.4,31.2
24,2017-02-28,2017,2,1,28,6.02500000000002,78.5625,92.5,92.5,12.56875,6.44375,5.6000000000000005,12.8,29.6,70.8,129.6
24,2017-03-01,2017,3,2,1,8.787500000000012,87.25,98.4375,98.4375,12.9625,7.175,4.3,12.9,22.9,32.5,77.3
24,2017-03-02,2017,3,3,2,8.06875000000002,73.4375,84.375,87.5,5.5875,2.875,0.2,2.5999999999999996,5.8,16.6,45.4
24,2017-03-03,2017,3,4,3,10.956250000000022,69.625,94.375,94.375,6.3625,3.925,0.0,3.2,3.2,3.2,4.4
24,2017-03-04,2017,3,5,4,8.218750000000021,85.0,96.09375,96.09375,7.575,3.65625,16.0,35.7,74.0,147.8,217.1
24,2017-03-05,2017,3,6,5,7.443750000000019,78.375,96.875,97.8125,12.71875,6.8625,2.6,9.8,20.2,43.6,134.9
24,2017-03-06,2017,3,0,6,7.450000000000021,83.5625,97.65625,97.65625,12.59375,6.00625,6.800000000000001,23.0,45.6,86.2,143.2
24,2017-03-07,2017,3,1,7,6.843750000000018,79.6875,95.9375,95.9375,7.175,3.48125,0.8,2.2,4.8,12.6,82.60000000000001
24,2017-03-08,2017,3,2,8,9.75625000000002,90.875,100.0625,100.0625,8.11875,4.39375,1.6,4.0,8.0,18.2,34.8
24,2017-03-09,2017,3,3,9,12.15000000000002,80.25,99.0625,99.0625,7.0562499999999995,3.5625,0.2,0.4,0.8,1.6,10.0
24,2017-03-10,2017,3,4,10,12.625000000000021,80.0625,100.0,100.0,4.00625,2.35625,0.0,0.0,0.0,0.0,0.6000000000000001
24,2017-03-11,2017,3,5,11,11.10000000000003,70.0625,99.375,99.375,4.5062500000000005,2.64375,0.0,0.0,0.0,0.0,0.0
24,2017-03-12,2017,3,6,12,11.281250000000025,78.375,96.875,96.875,5.25625,2.5125,0.0,0.2,0.4,0.4,0.4
24,2017-03-13,2017,3,0,13,11.375000000000018,73.3125,82.65625,85.0,6.16875,3.1,0.0,0.0,0.0,0.4,1.2000000000000002
24,2017-03-14,2017,3,1,14,9.925000000000022,72.0,71.25,82.65625,3.55625,1.5375,0.0,0.0,0.0,0.0,0.0
24,2017-03-15,2017,3,2,15,9.143750000000033,82.0,92.1875,100.0,4.9125,2.5625,0.0,0.0,0.0,0.0,0.0
24,2017-03-16,2017,3,3,16,12.112500000000018,71.25,65.625,68.75,4.06875,2.4875,0.0,0.0,0.0,0.0,0.0
24,2017-03-17,2017,3,4,17,8.693750000000026,83.8125,84.5625,100.15625,4.20625,2.26875,0.0,0.0,0.0,0.0,0.0
24,2017-03-18,2017,3,5,18,8.887500000000028,84.0,97.8125,97.8125,8.918750000000001,4.7875,0.0,0.0,0.0,0.0,0.0
24,2017-03-19,2017,3,6,19,10.693750000000026,84.4375,100.0,100.0,7.5125,3.99375,0.0,0.2,0.2,0.2,0.2
24,2017-03-20,2017,3,0,20,10.268750000000015,76.4375,100.0,100.0,7.9125,4.1375,0.0,0.0,0.2,0.6000000000000001,1.4000000000000001
24,2017-03-21,2017,3,1,21,8.018750000000018,87.1875,100.0,100.0,6.0875,3.1,3.8,15.3,30.6,53.9,61.1
24,2017-03-22,2017,3,2,22,6.4000000000000234,83.75,97.59375,97.5625,6.38125,3.3,2.8000000000000003,8.0,15.4,26.7,80.7
