Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Production totale (MW);temp;humidite;nebulosite;rafale_periode;vitesse_vent;pluie_3h;pluie_6h;pluie_12h;pluie_24h;year;week
2017-12-03;84;11272;668;5629;73;0;6896;-6;128;-2115;13388;1.9437500000000263;80.34375;87.34375;5.321875;2.346875;8.6;11.6;27.8;49.4;2017;48
2017-12-03;93;7062;1974;0;9;0;1989;0;108;2983;4080;4.950000000000021;52.125;41.09375;10.390625;5.9625;0.0;0.0;0.0;-0.5;2017;48
2017-12-10;11;12604;1082;0;4;0;7;0;153;11359;1246;5.200000000000017;89.25;98.75;4.2;2.4375;0.0;0.0;0.0;0.0;2017;49
2017-12-10;24;3402;100;9878;35;0;16;0;58;-6685;10087;1.8500000000000227;95.0;88.34375;3.28125;1.925;0.0;0.0;-0.2;-0.6000000000000001;2017;49
2017-12-10;27;3865;193;0;38;0;247;0;22;3364;500;2.2375000000000327;90.5;100.0;3.0625;1.45;0.0;0.0;0.0;0.0;2017;49
2017-12-10;28;4460;523;8977;246;0;21;0;60;-5367;9827;7.534375000000018;79.9375;98.3125;6.965625;4.58125;0.0;0.0;-0.2;-0.3;2017;49
2017-12-10;32;8028;2069;4585;794;0;2;0;133;444;7583;7.231250000000028;81.0625;99.0625;5.78125;3.11875;-0.1;-0.2;-0.4;-0.5;2017;49
2017-12-10;44;7374;2502;10133;199;0;1113;-6;123;-6691;14064;2.9650000000000274;89.725;97.75;4.3100000000000005;2.4;-0.2;-0.4;-0.4;-0.4;2017;49
2017-12-10;52;4703;1746;0;54;0;1;0;39;2862;1840;6.875000000000021;81.5;100.0;3.8;1.5750000000000002;-0.2;-0.3;-0.7000000000000001;-0.8;2017;49
2017-12-10;53;3815;233;0;315;0;8;-1;46;3213;601;9.000000000000027;77.03125;100.0;8.278125;4.95625;0.8;0.8;0.8;0.5;2017;49
2017-12-10;75;8352;232;6776;19;-1;837;0;140;349;8003;1.3475000000000192;95.7;86.175;3.6725;2.1525;0.0;0.0;-0.2;-0.3;2017;49
2017-12-10;76;7314;75;2618;78;0;2468;0;89;1987;5328;2.3982142857143094;82.16071428571429;98.74107142857144;3.0285714285714285;1.5357142857142858;0.0;0.0;0.0;0.0;2017;49
2017-12-10;84;11419;672;8858;52;0;5147;-6;123;-3427;14846;0.7031250000000231;86.6875;90.3125;3.54375;1.73125;-0.1;-0.2;-0.2;-0.7000000000000001;2017;49
2017-12-10;93;7089;2022;0;0;0;1936;0;99;3033;4057;6.065625000000026;64.6875;62.109375;4.5625;2.615625;0.1;0.2;0.6000000000000001;1.4;2017;49
2017-12-17;11;13193;1869;0;22;0;6;0;152;11145;2049;2.6375000000000317;84.25;93.125;5.2875;3.35;1.7;3.4;7.6;45.6;2017;50
2017-12-17;24;3428;102;9365;285;0;17;0;53;-6394;9822;3.4937500000000234;82.6875;83.4375;5.04375;2.8875;0.0;-0.1;0.2;8.799999999999999;2017;50
2017-12-17;27;3614;196;0;184;0;98;0;26;3110;504;3.750000000000021;71.375;100.0;5.9875;3.3125;-0.1;-0.2;-0.4;26.5;2017;50
2017-12-17;28;4789;475;9171;191;0;23;0;48;-5119;9908;4.078125000000025;82.90625;85.15625;6.6875;4.096875;0.2;1.8;10.2;182.8;2017;50
2017-12-17;32;8533;2066;4483;860;0;2;0;124;999;7535;2.5187500000000185;87.0;70.15625;6.3125;3.73125;6.6000000000000005;13.6;43.5;218.1;2017;50
2017-12-17;44;7668;2539;9825;809;0;1365;-6;120;-6985;14652;3.0657894736842346;81.52631578947368;93.22368421052632;8.86578947368421;4.768421052631578;0.5;3.3;22.5;161.3;2017;50
2017-12-17;52;4847;1173;0;190;0;3;0;43;3438;1409;3.8000000000000327;87.875;91.875;3.5375;1.9625;0.2;0.3;0.5;8.8;2017;50
2017-12-17;53;4119;694;0;240;0;57;-1;41;3088;1031;6.112500000000024;82.75;82.34375;7.28125;4.153125;8.6;16.3;34.3;148.2;2017;50
2017-12-17;75;7462;221;6759;198;0;1069;0;164;-949;8411;4.985000000000019;84.45;88.25;5.235;3.0025;7.1;16.9;67.4;234.7;2017;50
2017-12-17;76;7171;85;2564;264;0;3052;0;94;1112;6059;4.708928571428594;79.57142857142857;98.03571428571428;6.458928571428571;3.2910714285714286;6.4;16.2;55.6;239.9;2017;50
2017-12-17;84;11092;587;8082;84;0;5941;-6;118;-3714;14806;3.043750000000026;82.53125;80.0;4.484375;2.078125;6.300000000000001;11.8;38.5;167.9;2017;50
2017-12-17;93;6716;1414;0;14;0;1192;0;106;3990;2726;6.571875000000024;79.4375;72.03125;6.31875;3.4625;-0.3;7.8;82.9;439.9;2017;50
2017-12-24;11;13159;547;0;0;0;5;0;135;12472;687;3.1000000000000227;92.75;82.125;3.8375;1.775;0.0;0.0;0.0;2.4;2017;51
2017-12-24;24;3380;99;10336;23;0;45;0;54;-7178;10557;3.662500000000019;89.75;97.65625;3.0625;1.53125;-0.1;-0.2;0.0;32.3;2017;51
2017-12-24;27;3728;169;0;10;0;359;0;25;3165;563;3.750000000000029;93.0;100.0;3.075;1.5375;-0.3;-0.2;1.4;19.7;2017;51
2017-12-24;28;4819;574;9169;84;0;21;0;56;-5084;9904;3.3656250000000227;92.5;91.765625;3.340625;2.06875;0.3;0.6000000000000001;1.6;7.2;2017;51
2017-12-24;32;8234;2003;4569;490;0;2;0;138;1032;7202;3.4866666666666903;97.06666666666666;85.73333333333333;3.6;2.1333333333333333;0.3;0.4;1.3;1.7000000000000002;2017;51
2017-12-24;44;7501;2008;11692;34;0;1386;0;117;-7735;15237;3.4350000000000263;93.8;98.5;3.7625;1.945;-1.0;-0.2;3.4;36.6;2017;51
2017-12-24;52;4946;1591;0;8;0;4;0;45;3297;1648;3.012500000000024;91.375;75.0;1.55;0.7;0.2;0.4;0.8;2.4;2017;51
2017-12-24;53;4020;226;0;24;0;6;-1;40;3725;295;5.228125000000025;87.5625;69.9375;4.065625;2.375;0.0;0.0;0.0;0.7000000000000001;2017;51
2017-12-24;75;7670;215;6752;154;-1;1197;0;176;-823;8493;4.020000000000023;87.875;84.5375;4.8475;2.7375;-0.1;-0.2;3.7;49.7;2017;51
2017-12-24;76;7219;85;2610;420;0;3255;0;77;773;6447;4.280357142857167;82.03571428571429;95.95535714285714;5.216071428571429;2.85;0.0;3.6;34.5;161.4;2017;51
2017-12-24;84;11068;588;8600;96;0;6049;-6;135;-4394;15462;3.2225806451613157;86.3225806451613;89.6774193548387;5.903225806451613;3.0935483870967744;0.0;0.0;0.5;81.9;2017;51
2017-12-24;93;7220;2096;0;11;0;1459;0;122;3531;3688;3.8343750000000174;67.0625;54.375;5.40625;3.021875;0.0;0.0;0.0;1.4;2017;51
2017-12-31;11;11621;289;0;7;0;7;0;152;11166;455;2.025000000000027;81.25;13.75;6.3;3.3375;0.0;-0.1;1.3;8.700000000000001;2017;52
2017-12-31;24;3155;99;8663;237;0;38;0;58;-5940;9095;1.768750000000033;82.625;77.65625;4.46875;2.3625;0.0;-0.1;-0.1;2.2;2017;52
2017-12-31;27;3319;160;0;67;0;308;0;22;2762;557;1.58750000000002;80.375;95.3125;7.175;3.375;0.8;2.6;8.2;40.9;2017;52
2017-12-31;28;4512;450;9112;140;0;23;0;51;-5264;9776;3.437500000000025;80.65625;90.078125;6.803125;4.015625;0.4;0.7999999999999999;15.3;101.1;2017;52
2017-12-31;32;7774;1897;4564;536;0;2;0;133;642;7132;2.5187500000000256;80.6875;66.5625;7.1625;4.29375;-0.3;-0.5;3.1;13.5;2017;52
2017-12-31;44;6659;998;11700;609;0;1362;-6;126;-8130;14789;1.9525000000000232;81.875;97.875;9.32;5.1450000000000005;2.0;5.6000000000000005;18.2;69.4;2017;52
2017-12-31;52;4582;603;0;31;0;4;0;43;3902;681;2.900000000000027;86.75;95.3125;3.0875;1.1375;0.0;0.2;0.8;2.4;2017;52
2017-12-31;53;4029;215;0;75;0;97;-1;45;3599;431;4.953125000000021;80.5625;89.6875;6.15625;3.365625;0.7;1.5;4.800000000000001;34.2;2017;52
2017-12-31;75;7250;188;6737;50;-1;989;0;173;-884;8136;3.822500000000018;87.775;90.6875;4.1275;2.325;2.7;8.7;22.4;118.6;2017;52
2017-12-31;76;6761;76;2609;436;0;2239;0;90;1312;5450;3.803571428571452;76.33928571428571;96.38392857142856;7.478571428571429;4.017857142857143;17.9;33.8;78.9;326.2;2017;52
2017-12-31;84;10368;207;10162;134;0;4882;-6;137;-5148;15516;2.0000000000000213;67.25;81.09375;8.059375;3.7125;-0.1;0.2;17.3;92.4;2017;52
2017-12-31;93;6929;2065;0;23;0;938;0;113;3791;3139;4.496875000000022;52.4375;48.125;13.103125;7.365625;0.0;-0.1;8.8;152.0;2017;52
2018-01-07;11;10933;392;0;50;0;0;0;141;10350;583;10.050000000000026;75.125;90.0;18.375;8.9875;7.5;15.1;31.6;43.6;2018;1
2018-01-07;24;2947;124;9642;716;0;61;0;60;-7656;10603;11.37500000000002;81.1875;96.875;16.4;8.29375;8.1;14.1;26.6;40.4;2018;1
2018-01-07;27;3295;150;0;491;0;322;0;29;2304;992;9.112500000000026;77.5;93.75;14.0625;7.7125;2.8000000000000003;6.1;12.0;15.6;2018;1
2018-01-07;28;4285;350;9116;571;0;15;0;42;-5809;10094;9.918750000000026;78.90625;97.65625;19.71875;10.753125;31.3;54.6;95.8;143.5;2018;1
2018-01-07;32;8151;406;5380;2733;0;1;0;115;-485;8635;9.575000000000024;74.625;87.5;21.4875;11.7;21.1;39.0;77.9;114.1;2018;1
2018-01-07;44;6806;200;11440;2702;0;1479;-5;88;-9096;15904;9.305000000000025;76.225;96.9375;17.61;9.6625;40.9;85.5;173.1;239.6;2018;1
2018-01-07;52;4253;181;0;598;0;2;0;45;3426;826;11.900000000000029;88.375;100.0;16.4625;8.7;8.600000000000001;14.0;22.8;37.4;2018;1
2018-01-07;53;3656;232;0;496;0;75;-1;40;2814;842;11.45312500000002;83.5;97.03125;20.60625;11.046875;35.1;51.5;73.9;87.60000000000001;2018;1
2018-01-07;75;6387;194;6727;563;-1;1069;0;187;-2352;8739;12.68750000000002;88.85;99.5;15.8375;8.89;33.7;61.1;99.4;257.6;2018;1
2018-01-07;76;5682;78;2567;956;0;2701;-8;80;-691;6374;14.067857142857166;75.48214285714286;96.07142857142856;14.633928571428571;7.632142857142857;33.7;56.6;103.1;248.3;2018;1
2018-01-07;84;10035;198;11002;347;0;5547;-3;125;-7181;17216;10.190625000000024;72.25;87.34375;11.9375;5.4375;18.6;23.5;23.9;23.0;2018;1
2018-01-07;93;6098;192;0;27;0;1384;0;110;4384;1713;10.27812500000002;67.0625;65.625;13.33125;7.28125;5.2;10.2;19.0;23.6;2018;1
2018-01-14;11;11724;421;0;6;0;0;0;144;11153;571;6.525000000000034;93.75;95.0;3.9875;1.9875;0.2999999999999999;0.8999999999999999;1.5;5.0;2018;2
2018-01-14;24;3117;124;10271;92;0;55;0;62;-7487;10604;7.212500000000023;89.625;98.75;4.55625;2.4;3.3;5.0;11.0;36.0;2018;2
2018-01-14;27;3443;158;0;19;0;336;0;30;2899;543;3.762500000000024;98.625;100.5;2.4625;1.2625;-0.2;-0.4;-0.6000000000000001;-0.8;2018;2
2018-01-14;28;4647;504;9118;31;0;17;0;51;-5076;9721;5.725000000000021;94.8125;94.4375;4.946875;3.003125;1.7000000000000002;3.5;7.2;19.7;2018;2
2018-01-14;32;8410;1929;5461;95;0;2;0;134;789;7621;4.3000000000000185;98.375;87.75;3.1125;1.31875;0.8;1.6;2.8000000000000003;26.0;2018;2
2018-01-14;44;7038;2372;11584;89;0;1419;0;91;-8517;15555;5.582500000000026;93.425;96.1375;2.8675;1.4675;2.1;7.5;22.2;47.9;2018;2
2018-01-14;52;4488;1740;0;67;0;3;0;38;2640;1848;7.375000000000021;90.25;96.875;5.5375;2.4625;0.9;2.6;8.8;22.0;2018;2
2018-01-14;53;3788;229;0;147;0;19;-4;41;3356;432;7.900000000000029;89.21875;83.125;7.928125;4.4375;6.0;12.4;31.8;70.7;2018;2
2018-01-14;75;7227;250;6668;9;-1;1228;0;172;-1101;8326;7.337500000000022;87.4;84.2625;6.4625;3.5875;15.5;32.7;72.1;146.2;2018;2
2018-01-14;76;6678;77;2601;697;0;3032;-16;90;197;6481;6.530769230769254;79.51923076923077;98.47115384615384;8.208653846153847;4.344230769230769;8.2;30.7;78.0;180.5;2018;2
2018-01-14;84;10385;603;12467;159;0;6366;-3;133;-9340;19725;5.256250000000023;84.46875;78.125;4.7125;2.221875;1.6;0.5;2.3;7.5;2018;2
2018-01-14;93;6373;2062;0;25;0;1218;0;78;2991;3383;7.334375000000021;73.25;54.921875;5.80625;3.18125;0.0;0.0;0.2;6.2;2018;2
2018-01-21;11;12241;385;0;56;0;0;0;140;11661;581;5.212500000000027;75.75;66.875;12.975;7.1625;1.1;3.5;12.7;44.8;2018;3
2018-01-21;24;3285;125;10287;737;0;51;0;59;-7975;11259;6.700000000000028;70.0625;93.75;12.39375;6.55625;-0.5;-0.4;1.2;10.9;2018;3
2018-01-21;27;3626;185;0;456;0;124;0;28;2834;793;5.000000000000021;72.75;87.1875;14.0375;6.125;2.5;9.6;23.8;60.2;2018;3
2018-01-21;28;4679;823;9171;414;0;17;0;55;-5800;10480;6.043750000000024;76.59375;90.234375;14.328125;8.484375;12.1;28.5;77.60000000000001;208.6;2018;3
2018-01-21;32;8953;626;5512;2322;0;2;0;120;372;8582;5.581250000000026;67.4375;85.625;15.00625;9.03125;4.9;11.6;27.2;79.8;2018;3
2018-01-21;44;7674;613;11645;2574;0;1412;0;89;-8658;16333;4.377500000000022;76.9;91.625;15.1675;8.129999999999999;35.5;70.3;152.2;350.0;2018;3
2018-01-21;52;4653;186;0;299;0;3;0;47;4118;535;8.175000000000011;71.875;82.8125;12.3625;6.3875;0.5;1.2;2.8000000000000003;9.0;2018;3
2018-01-21;53;3951;233;0;411;0;18;-1;40;3249;701;7.715625000000028;76.875;84.53125;18.121875;8.771875;13.8;29.3;58.2;96.8;2018;3
2018-01-21;75;7090;252;6740;345;-1;1231;0;180;-1658;8747;8.12250000000002;80.9;85.875;12.4175;6.525;16.900000000000002;42.5;110.9;298.6;2018;3
2018-01-21;76;6427;87;2493;891;0;3293;-17;86;-406;6833;8.912500000000025;73.41071428571429;94.55357142857144;15.978571428571428;8.325;32.2;72.1;155.7;268.4;2018;3
2018-01-21;84;10777;210;11656;269;0;7018;-3;135;-8507;19285;6.175000000000022;64.625;76.640625;11.271875;5.096875;9.4;22.0;48.3;96.6;2018;3
2018-01-21;93;6301;1341;0;18;0;1333;0;87;3522;2779;9.831250000000027;50.25;49.0625;18.684375;9.828125;2.7;6.4;13.8;29.7;2018;3
2018-01-28;11;11057;491;0;5;0;0;0;135;10426;631;6.512500000000031;88.875;80.9375;4.9125;2.075;1.2;1.7999999999999998;3.4;14.8;2018;4
2018-01-28;24;2918;113;10322;48;0;67;0;60;-7691;10610;5.943750000000026;91.4375;93.75;3.8625;1.89375;0.5;2.5;24.6;144.1;2018;4
2018-01-28;27;3306;159;0;24;0;295;0;24;2804;502;6.187500000000021;93.25;100.0;2.85;1.475;14.5;29.0;57.6;91.3;2018;4
2018-01-28;28;4326;516;9155;50;0;16;0;57;-5467;9794;6.34687500000002;85.59375;87.578125;6.41875;3.915625;3.5;7.2;14.8;25.8;2018;4
2018-01-28;32;8046;2116;5515;59;0;1;0;119;236;7810;5.700000000000024;90.25;85.625;4.3;2.3;0.3;0.7000000000000001;1.5;2.4000000000000004;2018;4
2018-01-28;44;6846;2469;11651;19;0;1449;0;96;-8838;15684;6.402500000000023;91.2;99.75;3.59;1.6774999999999998;27.0;58.3;131.3;301.3;2018;4
2018-01-28;52;4289;617;0;129;0;3;0;42;3498;791;6.600000000000023;88.125;96.875;4.4125;2.0375;0.2;0.4;1.0;8.200000000000001;2018;4
2018-01-28;53;3693;239;0;159;0;154;-1;45;3097;596;7.543750000000024;79.96875;74.765625;9.4;4.80625;3.4;7.5;21.2;53.0;2018;4
2018-01-28;75;6677;245;6721;59;-1;1242;0;182;-1772;8448;7.050000000000021;88.575;83.4;5.3625;3.01;11.3;27.9;94.8;338.8;2018;4
2018-01-28;76;6432;87;2599;627;0;3645;-17;98;-606;7039;6.044642857142878;88.69642857142857;98.48214285714286;8.023214285714285;4.2785714285714285;107.6;214.7;424.4;654.1;2018;4
2018-01-28;84;10311;573;12653;117;0;6142;-3;120;-9291;19602;4.828125000000023;88.90625;89.6875;5.74375;2.70625;132.8;246.3;405.5;487.5;2018;4
2018-01-28;93;6164;1904;0;19;0;1807;0;104;2330;3834;10.200000000000024;78.375;87.8125;12.775;6.846875;86.5;153.8;217.3;221.1;2018;4
2018-02-04;11;11673;404;0;11;3;0;0;152;11102;570;3.812500000000029;83.125;84.375;8.075;4.5875;0.2;0.4;0.4;1.6;2018;5
2018-02-04;24;3370;99;9410;185;18;53;0;57;-6452;9822;2.5562500000000234;88.8125;97.65625;3.80625;2.05;1.9;3.4000000000000004;5.7;12.1;2018;5
2018-02-04;27;3555;159;0;71;11;175;0;27;3113;443;0.2375000000000255;88.75;93.75;3.15;1.275;-0.1;-0.2;0.0;2.0;2018;5
2018-02-04;28;4555;893;9147;208;8;17;0;56;-5774;10329;4.984375000000023;80.875;90.625;8.215625;4.8;2.6;6.2;13.2;36.6;2018;5
2018-02-04;32;8301;1172;5485;1106;3;1;0;112;421;7879;4.187500000000021;86.0625;86.5625;9.05625;5.2125;11.5;23.3;41.8;68.2;2018;5
2018-02-04;44;7267;1893;11646;784;47;1429;0;93;-8625;15892;2.560000000000024;87.15;92.625;6.852500000000001;3.957500000000001;3.5;6.6;15.2;44.0;2018;5
2018-02-04;52;4996;1525;0;179;32;3;0;48;3208;1787;3.787500000000023;87.5;86.5625;5.35;2.2125;0.8999999999999999;1.8;2.8000000000000003;6.4;2018;5
2018-02-04;53;4099;226;0;205;8;16;-1;41;3603;495;5.978125000000024;76.875;82.265625;9.30625;4.83125;3.5;7.7;15.5;58.7;2018;5
2018-02-04;75;7909;199;6715;113;249;1136;0;184;-687;8596;3.682500000000025;87.275;81.75;5.3825;3.13;0.4999999999999999;1.1;8.7;45.2;2018;5
2018-02-04;76;6748;87;2581;591;159;3459;-16;81;-193;6942;3.626785714285737;75.625;98.11607142857144;8.048214285714286;4.614285714285714;2.5;4.8;12.3;115.7;2018;5
2018-02-04;84;10969;590;12682;173;86;6228;-10;130;-8911;19879;2.5031250000000256;72.71875;81.09375;7.703125;3.909375;-0.3;-0.5;-0.9;27.9;2018;5
2018-02-04;93;6236;1979;0;39;134;2059;0;189;1836;4400;5.493750000000024;61.5625;83.28125;7.046875;3.959375;0.0;0.0;0.2;33.7;2018;5
2018-02-11;11;14467;795;0;6;0;0;0;141;13525;942;-1.1499999999999844;86.625;98.75;8.75;4.3;5.5;13.0;32.6;73.4;2018;6
2018-02-11;24;3737;118;10392;125;0;52;0;52;-7004;10739;-0.731249999999978;87.75;99.375;4.70625;2.3375;0.7;3.2;10.9;29.1;2018;6
2018-02-11;27;3959;194;0;25;0;331;0;26;3382;576;0.7250000000000227;87.5;100.0;3.4;1.9875;-0.4;-0.2;-0.2;4.1000000000000005;2018;6
2018-02-11;28;5181;1030;9118;44;0;16;0;53;-5081;10261;1.843750000000023;75.875;95.0;8.678125;5.146875;4.4;9.3;19.3;26.6;2018;6
2018-02-11;32;8735;2230;5401;457;0;2;0;113;532;8203;-0.3312499999999758;66.4375;86.5625;6.7625;3.7375;0.0;0.0;0.0;0.0;2018;6
2018-02-11;44;7890;2523;11659;151;0;1359;0;94;-7895;15786;-0.224999999999973;91.075;98.875;3.7525;2.31;2.4;8.8;29.9;92.3;2018;6
2018-02-11;52;5523;1540;0;105;0;5;0;44;3830;1694;1.625000000000007;87.375;100.0;4.7875;2.425;0.9;1.9;3.2;3.3;2018;6
2018-02-11;53;4339;239;0;152;0;144;-1;40;3766;574;3.670967741935504;69.80645161290323;83.70967741935483;9.761290322580646;5.416129032258064;5.5;11.0;22.4;44.9;2018;6
2018-02-11;75;8448;202;6699;76;-1;1192;0;185;94;8353;0.7275000000000247;85.75;94.5;6.459999999999999;3.76;1.9;4.2;9.5;26.4;2018;6
2018-02-11;76;7707;87;2616;630;0;3965;-16;85;340;7367;1.0946428571428828;73.73214285714286;96.74107142857144;8.508928571428571;4.544642857142857;0.8999999999999999;4.8;17.8;91.9;2018;6
2018-02-11;84;11833;659;10404;90;0;7720;-11;128;-7157;18990;-0.5124999999999744;76.65625;90.0;7.04375;3.746875;-1.5;-0.4000000000000001;10.7;38.6;2018;6
2018-02-11;93;7050;2601;0;28;0;2189;0;231;2001;5049;5.21875000000002;65.09375;61.953125;10.14375;5.934375;-0.2;-0.1;2.5;24.7;2018;6
2018-02-18;11;14278;442;0;17;0;0;0;124;13695;583;0.9125000000000228;81.0;59.375;8.45;4.2875;-0.3;-0.3;0.1;1.0;2018;7
2018-02-18;24;3738;119;10372;164;0;40;0;60;-7018;10755;0.1625000000000227;85.625;99.0625;6.09375;3.5;5.5;9.5;13.6;13.6;2018;7
2018-02-18;27;3800;199;0;166;0;308;0;25;3102;698;-1.8249999999999813;83.375;92.5625;2.8625;1.4375;0.0;0.0;0.0;-0.1;2018;7
2018-02-18;28;5174;1095;9094;332;0;15;0;53;-5414;10589;2.600000000000032;86.3125;90.625;12.209375;7.440625;8.0;16.9;29.0;37.5;2018;7
2018-02-18;32;8502;2177;5454;2119;0;2;0;120;-1370;9872;1.8000000000000256;76.4375;77.5;10.83125;6.21875;-0.3;-0.3;-0.4;-0.8;2018;7
2018-02-18;44;7743;2497;11620;972;0;1228;0;96;-8669;16413;0.077500000000019;73.1;82.5;5.9350000000000005;3.305;0.0;0.0;-0.2;0.8;2018;7
2018-02-18;52;5044;1197;0;346;0;4;0;47;3450;1594;4.137500000000024;85.125;94.6875;9.8875;5.425;17.3;34.6;68.5;76.4;2018;7
2018-02-18;53;4147;237;0;244;0;20;-39;44;3641;506;5.625000000000027;77.3125;81.40625;14.721875;8.3125;30.7;60.3;118.3;165.4;2018;7
2018-02-18;75;8045;214;6650;367;-1;1221;0;177;-584;8628;2.702500000000019;83.8;84.9375;9.825;5.475;15.6;31.8;52.9;57.7;2018;7
2018-02-18;76;7556;87;2602;312;0;3557;-16;94;922;6636;1.8696428571428767;68.51785714285714;91.11607142857144;6.939285714285715;3.441071428571429;12.4;19.3;20.2;46.6;2018;7
2018-02-18;84;11539;278;11351;238;0;7385;-11;137;-7840;19378;-0.1437499999999793;67.96875;71.875;6.459375;3.0875;-0.4;-0.4;-0.5;4.0;2018;7
2018-02-18;93;7229;2654;0;1;0;1706;0;202;2666;4563;3.831250000000024;51.53125;61.40625;7.015625;3.728125;1.6;3.2;15.4;40.1;2018;7
2018-02-25;11;13134;540;0;35;16;0;0;156;12387;747;0.4750000000000298;60.625;0.0;10.1;6.2375;0.0;0.0;0.0;0.0;2018;8
2018-02-25;24;3649;114;10394;489;54;52;0;59;-7511;11162;0.9187500000000242;62.625;90.625;8.23125;4.25;0.0;0.0;0.0;0.0;2018;8
2018-02-25;27;3729;156;0;270;20;323;0;27;2933;796;0.4375000000000284;63.5;100.0;8.6375;5.275;0.0;0.0;0.0;0.0;2018;8
2018-02-25;28;5085;1181;7866;152;25;14;0;53;-4207;9291;1.1625000000000243;68.25;92.1875;9.075;5.59375;0.0;0.0;0.0;0.0;2018;8
2018-02-25;32;8465;2238;5440;1454;32;2;0;125;-826;9291;0.1375000000000206;65.0625;87.5;8.86875;5.75;0.0;0.0;0.0;0.0;2018;8
2018-02-25;44;7786;2482;9612;1955;165;1356;0;92;-7877;15662;-0.06249999999998;60.825;93.4375;9.78;5.6025;-0.1;-0.2;-0.2;-0.2;2018;8
2018-02-25;52;5445;1239;0;224;99;4;0;48;3830;1614;1.8000000000000185;68.75;99.375;7.925;4.2125;0.0;0.0;0.0;0.0;2018;8
2018-02-25;53;4445;232;0;165;35;18;-1;36;3960;485;2.1468750000000245;68.96875;65.625;8.771875;4.98125;0.0;0.0;0.0;0.0;2018;8
2018-02-25;75;8230;211;6618;243;290;1215;0;186;-535;8763;1.180000000000028;70.9;82.625;7.354999999999999;4.2725;0.8;1.6;2.4000000000000004;2.4000000000000004;2018;8
2018-02-25;76;7077;87;2618;463;318;3778;-16;93;-263;7341;2.326785714285733;63.392857142857146;94.10714285714286;4.746428571428572;2.396428571428572;-0.1;-0.3;-0.5;-0.9;2018;8
2018-02-25;84;11569;605;9956;111;92;7768;-11;139;-7092;18660;-0.149999999999979;68.21875;82.265625;6.896875;3.65;0.0;0.0;-0.2;-0.6000000000000001;2018;8
2018-02-25;93;6878;1963;0;14;189;2052;0;85;2575;4303;5.837500000000029;59.5;85.0;7.14375;3.884375;0.0;0.0;1.2;4.4;2018;8
2018-03-04;11;15338;1995;0;44;0;0;0;130;13168;2169;-4.612499999999983;48.875;47.5;11.025;6.9;0.0;0.0;-0.1;-0.5;2018;9
2018-03-04;24;4026;115;10344;817;0;58;0;60;-7368;11394;-4.362499999999983;63.375;97.1875;9.85625;6.20625;0.0999999999999999;0.0999999999999999;-0.0999999999999999;-0.5;2018;9
2018-03-04;27;4267;146;0;474;0;286;0;29;3333;935;-5.062499999999979;54.75;87.1875;6.575;4.4125;0.0;0.0;0.0;0.0;2018;9
2018-03-04;28;5534;1164;6507;565;0;17;0;52;-2772;8305;-3.8718749999999815;54.46875;86.40625;11.53125;7.340625;-0.1;-0.2;-0.4;-0.8;2018;9
2018-03-04;32;9297;2200;5424;2724;0;2;0;131;-1185;10481;-4.624999999999975;52.4375;83.4375;10.91875;6.825;0.0;0.0;0.0;0.0;2018;9
2018-03-04;44;8268;2496;10171;2606;0;1022;0;98;-8125;16393;-5.974999999999977;53.375;82.25;8.477500000000001;4.8475;0.0;0.0;0.0;-0.2;2018;9
2018-03-04;52;6074;1858;0;677;0;5;0;48;3486;2588;-3.5249999999999915;61.0;92.1875;12.4375;7.4;-0.1;-0.1;-0.1;-0.1;2018;9
2018-03-04;53;4997;695;0;728;0;16;-1;43;3516;1481;-2.4562499999999794;53.0;82.65625;14.628125;8.703125;0.0;0.0;0.0;0.0;2018;9
2018-03-04;75;9238;242;6613;681;-1;1238;0;130;335;8903;-2.59499999999998;70.65;92.5625;9.3025;5.165;14.3;16.5;20.1;21.3;2018;9
2018-03-04;76;8070;84;2605;748;0;3693;0;91;849;7221;-0.4249999999999789;70.32142857142857;97.99107142857144;8.739285714285714;4.285714285714286;27.9;48.6;51.7;54.5;2018;9
2018-03-04;84;12912;696;9814;274;0;6263;-11;121;-4245;17157;-5.743749999999981;69.28125;80.0;4.840625;2.15;3.7;5.1;6.1;6.1;2018;9
2018-03-04;93;8249;1961;0;26;0;2128;0;82;4051;4197;0.8413793103448522;71.13793103448276;89.91379310344827;14.93448275862069;9.348275862068968;11.6;21.7;31.3;38.7;2018;9
2018-03-11;11;12236;529;0;6;0;0;0;150;11551;685;6.237500000000026;86.25;76.25;8.5875;4.7;9.0;15.7;31.9;35.1;2018;10
2018-03-11;24;2884;99;9334;304;0;34;0;63;-6949;9834;7.1125000000000185;76.375;95.3125;9.8625;5.33125;1.3;5.0;15.4;38.8;2018;10
2018-03-11;27;3441;176;0;321;0;312;0;31;2601;840;6.17500000000004;80.375;95.3125;8.7875;4.65;3.5;7.1000000000000005;13.5;32.6;2018;10
2018-03-11;28;4272;464;7845;148;0;19;0;56;-4260;8532;6.084375000000021;78.0625;88.125;8.1625;4.821875;13.7;29.3;70.2;132.4;2018;10
